Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk
2026-06-15,F02,Factory,P013,144,17,0,161,28,LOW
2026-06-16,F02,Factory,P013,161,15,2,174,28,LOW
2026-06-17,F02,Factory,P013,174,18,10,182,28,LOW
2026-06-18,F02,Factory,P013,182,15,12,185,28,LOW
2026-06-19,F02,Factory,P013,185,13,4,194,28,LOW
2026-06-20,F02,Factory,P013,194,19,10,203,28,LOW
2026-06-21,F02,Factory,P013,203,13,6,210,28,LOW
2026-06-22,F02,Factory,P013,210,0,11,199,28,LOW
2026-06-23,F02,Factory,P013,199,8,12,195,28,LOW
2026-06-24,F02,Factory,P013,195,8,18,185,28,LOW
2026-06-25,F02,Factory,P013,185,15,8,192,28,LOW
2026-06-26,F02,Factory,P013,192,16,12,196,28,LOW
2026-06-27,F02,Factory,P013,196,14,10,200,28,LOW
2026-06-28,F02,Factory,P013,200,23,6,217,28,LOW
2026-06-29,F02,Factory,P013,217,11,5,223,28,LOW
2026-06-30,F02,Factory,P013,223,15,21,217,28,LOW
2026-06-01,F02,Factory,P014,135,9,2,142,29,LOW
2026-06-02,F02,Factory,P014,142,15,11,146,29,LOW
2026-06-03,F02,Factory,P014,146,7,2,151,29,LOW
2026-06-04,F02,Factory,P014,151,7,12,146,29,LOW
2026-06-05,F02,Factory,P014,146,10,2,154,29,LOW
2026-06-06,F02,Factory,P014,154,3,14,143,29,LOW
2026-06-07,F02,Factory,P014,143,7,9,141,29,LOW
2026-06-08,F02,Factory,P014,141,6,1,146,29,LOW
2026-06-09,F02,Factory,P014,146,7,9,144,29,LOW
2026-06-10,F02,Factory,P014,144,6,8,142,29,LOW
2026-06-11,F02,Factory,P014,142,7,4,145,29,LOW
2026-06-12,F02,Factory,P014,145,4,3,146,29,LOW
2026-06-13,F02,Factory,P014,146,4,10,140,29,LOW
2026-06-14,F02,Factory,P014,140,5,10,135,29,LOW
2026-06-15,F02,Factory,P014,135,4,4,135,29,LOW
2026-06-16,F02,Factory,P014,135,14,11,138,29,LOW
2026-06-17,F02,Factory,P014,138,6,3,141,29,LOW
2026-06-18,F02,Factory,P014,141,12,0,153,29,LOW
2026-06-19,F02,Factory,P014,153,8,8,153,29,LOW
2026-06-20,F02,Factory,P014,153,12,1,164,29,LOW
2026-06-21,F02,Factory,P014,164,0,4,160,29,LOW
2026-06-22,F02,Factory,P014,160,2,8,154,29,LOW
2026-06-23,F02,Factory,P014,154,17,4,167,29,LOW
2026-06-24,F02,Factory,P014,167,9,3,173,29,LOW
2026-06-25,F02,Factory,P014,173,0,11,162,29,LOW
2026-06-26,F02,Factory,P014,162,5,8,159,29,LOW
2026-06-27,F02,Factory,P014,159,12,12,159,29,LOW
2026-06-28,F02,Factory,P014,159,3,8,154,29,LOW
2026-06-29,F02,Factory,P014,154,17,7,164,29,LOW
2026-06-30,F02,Factory,P014,164,0,4,160,29,LOW
2026-06-01,F02,Factory,P015,383,37,30,390,84,LOW
2026-06-02,F02,Factory,P015,390,15,7,398,84,LOW
2026-06-03,F02,Factory,P015,398,14,9,403,84,LOW
2026-06-04,F02,Factory,P015,403,37,33,407,84,LOW
2026-06-05,F02,Factory,P015,407,2,29,380,84,LOW
2026-06-06,F02,Factory,P015,380,35,23,392,84,LOW
2026-06-07,F02,Factory,P015,392,42,1,433,84,LOW
2026-06-08,F02,Factory,P015,433,37,5,465,84,LOW
2026-06-09,F02,Factory,P015,465,52,22,495,84,LOW
2026-06-10,F02,Factory,P015,495,5,36,464,84,LOW
2026-06-11,F02,Factory,P015,464,43,21,486,84,LOW
2026-06-12,F02,Factory,P015,486,18,0,504,84,LOW
2026-06-13,F02,Factory,P015,504,57,9,552,84,LOW
2026-06-14,F02,Factory,P015,552,58,32,578,84,LOW
2026-06-15,F02,Factory,P015,578,49,39,588,84,LOW
2026-06-16,F02,Factory,P015,588,62,1,649,84,LOW
2026-06-17,F02,Factory,P015,649,80,2,727,84,LOW
2026-06-18,F02,Factory,P015,727,89,18,798,84,LOW
2026-06-19,F02,Factory,P015,798,83,6,875,84,LOW
2026-06-20,F02,Factory,P015,875,50,47,878,84,LOW
2026-06-21,F02,Factory,P015,878,104,10,972,84,LOW
2026-06-22,F02,Factory,P015,972,4,62,914,84,LOW
2026-06-23,F02,Factory,P015,914,5,70,849,84,LOW
2026-06-24,F02,Factory,P015,849,4,81,772,84,LOW
2026-06-25,F02,Factory,P015,772,51,73,750,84,LOW
2026-06-26,F02,Factory,P015,750,11,20,741,84,LOW
2026-06-27,F02,Factory,P015,741,41,2,780,84,LOW
2026-06-28,F02,Factory,P015,780,9,25,764,84,LOW
2026-06-29,F02,Factory,P015,764,70,53,781,84,LOW
2026-06-30,F02,Factory,P015,781,8,4,785,84,LOW
2026-06-01,F03,Factory,P001,134,10,4,140,29,LOW
2026-06-02,F03,Factory,P001,140,13,4,149,29,LOW
2026-06-03,F03,Factory,P001,149,6,3,152,29,LOW
2026-06-04,F03,Factory,P001,152,5,10,147,29,LOW
2026-06-05,F03,Factory,P001,147,8,9,146,29,LOW
2026-06-06,F03,Factory,P001,146,1,7,140,29,LOW
2026-06-07,F03,Factory,P001,140,7,12,135,29,LOW
2026-06-08,F03,Factory,P001,135,6,1,140,29,LOW
2026-06-09,F03,Factory,P001,140,11,2,149,29,LOW
2026-06-10,F03,Factory,P001,149,16,5,160,29,LOW
2026-06-11,F03,Factory,P001,160,15,10,165,29,LOW
2026-06-12,F03,Factory,P001,165,9,9,165,29,LOW
2026-06-13,F03,Factory,P001,165,3,1,167,29,LOW
2026-06-14,F03,Factory,P001,167,15,15,167,29,LOW
2026-06-15,F03,Factory,P001,167,17,4,180,29,LOW
2026-06-16,F03,Factory,P001,180,7,6,181,29,LOW
2026-06-17,F03,Factory,P001,181,15,11,185,29,LOW
2026-06-18,F03,Factory,P001,185,18,17,186,29,LOW
2026-06-19,F03,Factory,P001,186,9,11,184,29,LOW
2026-06-20,F03,Factory,P001,184,11,17,178,29,LOW
2026-06-21,F03,Factory,P001,178,7,3,182,29,LOW
2026-06-22,F03,Factory,P001,182,8,11,179,29,LOW
2026-06-23,F03,Factory,P001,179,20,14,185,29,LOW
2026-06-24,F03,Factory,P001,185,0,9,176,29,LOW
2026-06-25,F03,Factory,P001,176,3,6,173,29,LOW
2026-06-26,F03,Factory,P001,173,19,16,176,29,LOW
2026-06-27,F03,Factory,P001,176,3,2,177,29,LOW
2026-06-28,F03,Factory,P001,177,15,6,186,29,LOW
2026-06-29,F03,Factory,P001,186,9,15,180,29,LOW
2026-06-30,F03,Factory,P001,180,20,16,184,29,LOW
2026-06-01,F03,Factory,P002,125,11,11,125,27,LOW
2026-06-02,F03,Factory,P002,125,10,10,125,27,LOW
2026-06-03,F03,Factory,P002,125,8,0,133,27,LOW
2026-06-04,F03,Factory,P002,133,13,12,134,27,LOW
2026-06-05,F03,Factory,P002,134,4,5,133,27,LOW
2026-06-06,F03,Factory,P002,133,9,8,134,27,LOW
2026-06-07,F03,Factory,P002,134,10,5,139,27,LOW
2026-06-08,F03,Factory,P002,139,14,10,143,27,LOW
2026-06-09,F03,Factory,P002,143,16,8,151,27,LOW
2026-06-10,F03,Factory,P002,151,1,12,140,27,LOW
2026-06-11,F03,Factory,P002,140,1,2,139,27,LOW
2026-06-12,F03,Factory,P002,139,4,2,141,27,LOW
2026-06-13,F03,Factory,P002,141,12,6,147,27,LOW
2026-06-14,F03,Factory,P002,147,3,0,150,27,LOW
2026-06-15,F03,Factory,P002,150,3,10,143,27,LOW
2026-06-16,F03,Factory,P002,143,13,4,152,27,LOW
2026-06-17,F03,Factory,P002,152,1,8,145,27,LOW
2026-06-18,F03,Factory,P002,145,14,0,159,27,LOW
2026-06-19,F03,Factory,P002,159,15,2,172,27,LOW
2026-06-20,F03,Factory,P002,172,5,10,167,27,LOW
2026-06-21,F03,Factory,P002,167,1,4,164,27,LOW
2026-06-22,F03,Factory,P002,164,2,3,163,27,LOW
2026-06-23,F03,Factory,P002,163,15,3,175,27,LOW
2026-06-24,F03,Factory,P002,175,0,3,172,27,LOW
2026-06-25,F03,Factory,P002,172,1,10,163,27,LOW
2026-06-26,F03,Factory,P002,163,19,2,180,27,LOW
2026-06-27,F03,Factory,P002,180,16,6,190,27,LOW
2026-06-28,F03,Factory,P002,190,1,13,178,27,LOW
2026-06-29,F03,Factory,P002,178,4,8,174,27,LOW
2026-06-30,F03,Factory,P002,174,10,10,174,27,LOW
2026-06-01,F03,Factory,P003,195,3,4,194,42,LOW
2026-06-02,F03,Factory,P003,194,17,17,194,42,LOW
2026-06-03,F03,Factory,P003,194,0,7,187,42,LOW
2026-06-04,F03,Factory,P003,187,20,5,202,42,LOW
2026-06-05,F03,Factory,P003,202,11,18,195,42,LOW
2026-06-06,F03,Factory,P003,195,23,12,206,42,LOW
2026-06-07,F03,Factory,P003,206,17,12,211,42,LOW
2026-06-08,F03,Factory,P003,211,7,18,200,42,LOW
2026-06-09,F03,Factory,P003,200,0,1,199,42,LOW
2026-06-10,F03,Factory,P003,199,14,15,198,42,LOW
2026-06-11,F03,Factory,P003,198,19,12,205,42,LOW
2026-06-12,F03,Factory,P003,205,9,7,207,42,LOW
2026-06-13,F03,Factory,P003,207,10,5,212,42,LOW
2026-06-14,F03,Factory,P003,212,10,2,220,42,LOW
2026-06-15,F03,Factory,P003,220,8,20,208,42,LOW
2026-06-16,F03,Factory,P003,208,18,2,224,42,LOW
2026-06-17,F03,Factory,P003,224,8,5,227,42,LOW
2026-06-18,F03,Factory,P003,227,7,15,219,42,LOW
2026-06-19,F03,Factory,P003,219,24,14,229,42,LOW
2026-06-20,F03,Factory,P003,229,13,3,239,42,LOW
2026-06-21,F03,Factory,P003,239,4,18,225,42,LOW
2026-06-22,F03,Factory,P003,225,18,11,232,42,LOW
2026-06-23,F03,Factory,P003,232,16,19,229,42,LOW
2026-06-24,F03,Factory,P003,229,22,1,250,42,LOW
2026-06-25,F03,Factory,P003,250,12,1,261,42,LOW
2026-06-26,F03,Factory,P003,261,12,16,257,42,LOW
2026-06-27,F03,Factory,P003,257,6,3,260,42,LOW
2026-06-28,F03,Factory,P003,260,15,13,262,42,LOW
2026-06-29,F03,Factory,P003,262,22,0,284,42,LOW
2026-06-30,F03,Factory,P003,284,8,21,271,42,LOW
2026-06-01,F03,Factory,P004,106,8,8,106,23,LOW
2026-06-02,F03,Factory,P004,106,10,8,108,23,LOW
2026-06-03,F03,Factory,P004,108,6,9,105,23,LOW
2026-06-04,F03,Factory,P004,105,5,9,101,23,LOW
2026-06-05,F03,Factory,P004,101,4,4,101,23,LOW
2026-06-06,F03,Factory,P004,101,8,3,106,23,LOW
2026-06-07,F03,Factory,P004,106,1,8,99,23,LOW
2026-06-08,F03,Factory,P004,99,5,8,96,23,LOW
2026-06-09,F03,Factory,P004,96,4,8,92,23,LOW
2026-06-10,F03,Factory,P004,92,6,6,92,23,LOW
2026-06-11,F03,Factory,P004,92,8,1,99,23,LOW
2026-06-12,F03,Factory,P004,99,9,8,100,23,LOW
2026-06-13,F03,Factory,P004,100,7,9,98,23,LOW
2026-06-14,F03,Factory,P004,98,10,5,103,23,LOW
2026-06-15,F03,Factory,P004,103,5,8,100,23,LOW
2026-06-16,F03,Factory,P004,100,2,5,97,23,LOW
2026-06-17,F03,Factory,P004,97,9,8,98,23,LOW
2026-06-18,F03,Factory,P004,98,3,0,101,23,LOW
2026-06-19,F03,Factory,P004,101,4,8,97,23,LOW
2026-06-20,F03,Factory,P004,97,6,0,103,23,LOW
2026-06-21,F03,Factory,P004,103,1,3,101,23,LOW
2026-06-22,F03,Factory,P004,101,4,1,104,23,LOW
2026-06-23,F03,Factory,P004,104,6,4,106,23,LOW
2026-06-24,F03,Factory,P004,106,2,2,106,23,LOW
2026-06-25,F03,Factory,P004,106,8,9,105,23,LOW
2026-06-26,F03,Factory,P004,105,12,5,112,23,LOW
2026-06-27,F03,Factory,P004,112,0,9,103,23,LOW
2026-06-28,F03,Factory,P004,103,11,2,112,23,LOW
2026-06-29,F03,Factory,P004,112,5,0,117,23,LOW
2026-06-30,F03,Factory,P004,117,11,8,120,23,LOW
2026-06-01,F03,Factory,P005,70,0,4,66,15,LOW
2026-06-02,F03,Factory,P005,66,3,3,66,15,LOW
2026-06-03,F03,Factory,P005,66,1,4,63,15,LOW
2026-06-04,F03,Factory,P005,63,2,5,60,15,LOW
2026-06-05,F03,Factory,P005,60,1,3,58,15,LOW
2026-06-06,F03,Factory,P005,58,2,4,56,15,LOW
2026-06-07,F03,Factory,P005,56,3,3,56,15,LOW
2026-06-08,F03,Factory,P005,56,0,3,53,15,LOW
2026-06-09,F03,Factory,P005,53,0,1,52,15,LOW
2026-06-10,F03,Factory,P005,52,1,0,53,15,LOW
2026-06-11,F03,Factory,P005,53,3,1,55,15,LOW
2026-06-12,F03,Factory,P005,55,3,3,55,15,LOW
2026-06-13,F03,Factory,P005,55,1,3,53,15,LOW
2026-06-14,F03,Factory,P005,53,1,1,53,15,LOW
2026-06-15,F03,Factory,P005,53,3,3,53,15,LOW
2026-06-16,F03,Factory,P005,53,3,0,56,15,LOW
2026-06-17,F03,Factory,P005,56,4,1,59,15,LOW
2026-06-18,F03,Factory,P005,59,1,4,56,15,LOW
2026-06-19,F03,Factory,P005,56,0,2,54,15,LOW
2026-06-20,F03,Factory,P005,54,2,1,55,15,LOW
2026-06-21,F03,Factory,P005,55,4,2,57,15,LOW
2026-06-22,F03,Factory,P005,57,5,1,61,15,LOW
2026-06-23,F03,Factory,P005,61,6,4,63,15,LOW
2026-06-24,F03,Factory,P005,63,2,5,60,15,LOW
2026-06-25,F03,Factory,P005,60,6,3,63,15,LOW
2026-06-26,F03,Factory,P005,63,0,3,60,15,LOW
2026-06-27,F03,Factory,P005,60,4,2,62,15,LOW
2026-06-28,F03,Factory,P005,62,1,3,60,15,LOW
2026-06-29,F03,Factory,P005,60,5,1,64,15,LOW
2026-06-30,F03,Factory,P005,64,3,0,67,15,LOW
2026-06-01,F03,Factory,P006,61,4,5,60,13,LOW
2026-06-02,F03,Factory,P006,60,5,2,63,13,LOW
2026-06-03,F03,Factory,P006,63,0,2,61,13,LOW
2026-06-04,F03,Factory,P006,61,6,0,67,13,LOW
2026-06-05,F03,Factory,P006,67,1,5,63,13,LOW
2026-06-06,F03,Factory,P006,63,3,1,65,13,LOW
2026-06-07,F03,Factory,P006,65,0,2,63,13,LOW
2026-06-08,F03,Factory,P006,63,4,5,62,13,LOW
2026-06-09,F03,Factory,P006,62,6,2,66,13,LOW
2026-06-10,F03,Factory,P006,66,3,5,64,13,LOW
2026-06-11,F03,Factory,P006,64,6,1,69,13,LOW
2026-06-12,F03,Factory,P006,69,5,4,70,13,LOW
2026-06-13,F03,Factory,P006,70,1,6,65,13,LOW
2026-06-14,F03,Factory,P006,65,2,3,64,13,LOW
2026-06-15,F03,Factory,P006,64,3,4,63,13,LOW
2026-06-16,F03,Factory,P006,63,6,2,67,13,LOW
2026-06-17,F03,Factory,P006,67,3,4,66,13,LOW
2026-06-18,F03,Factory,P006,66,7,5,68,13,LOW
2026-06-19,F03,Factory,P006,68,6,4,70,13,LOW
2026-06-20,F03,Factory,P006,70,6,6,70,13,LOW
2026-06-21,F03,Factory,P006,70,0,4,66,13,LOW
2026-06-22,F03,Factory,P006,66,0,3,63,13,LOW
2026-06-23,F03,Factory,P006,63,2,1,64,13,LOW
2026-06-24,F03,Factory,P006,64,7,4,67,13,LOW
2026-06-25,F03,Factory,P006,67,4,5,66,13,LOW
2026-06-26,F03,Factory,P006,66,0,3,63,13,LOW
2026-06-27,F03,Factory,P006,63,1,1,63,13,LOW
2026-06-28,F03,Factory,P006,63,1,3,61,13,LOW
2026-06-29,F03,Factory,P006,61,4,4,61,13,LOW
2026-06-30,F03,Factory,P006,61,3,5,59,13,LOW
2026-06-01,F03,Factory,P007,79,3,1,81,17,LOW
2026-06-02,F03,Factory,P007,81,0,1,80,17,LOW
2026-06-03,F03,Factory,P007,80,4,3,81,17,LOW
2026-06-04,F03,Factory,P007,81,8,1,88,17,LOW
2026-06-05,F03,Factory,P007,88,2,7,83,17,LOW
2026-06-06,F03,Factory,P007,83,0,3,80,17,LOW
2026-06-07,F03,Factory,P007,80,1,4,77,17,LOW
2026-06-08,F03,Factory,P007,77,8,1,84,17,LOW
2026-06-09,F03,Factory,P007,84,3,3,84,17,LOW
2026-06-10,F03,Factory,P007,84,7,7,84,17,LOW
2026-06-11,F03,Factory,P007,84,0,3,81,17,LOW
2026-06-12,F03,Factory,P007,81,7,0,88,17,LOW
2026-06-13,F03,Factory,P007,88,8,1,95,17,LOW
2026-06-14,F03,Factory,P007,95,5,8,92,17,LOW
2026-06-15,F03,Factory,P007,92,6,8,90,17,LOW
2026-06-16,F03,Factory,P007,90,6,1,95,17,LOW
2026-06-17,F03,Factory,P007,95,7,5,97,17,LOW
2026-06-18,F03,Factory,P007,97,3,0,100,17,LOW
2026-06-19,F03,Factory,P007,100,7,5,102,17,LOW
2026-06-20,F03,Factory,P007,102,9,1,110,17,LOW
2026-06-21,F03,Factory,P007,110,7,9,108,17,LOW
2026-06-22,F03,Factory,P007,108,11,9,110,17,LOW
2026-06-23,F03,Factory,P007,110,2,1,111,17,LOW
2026-06-24,F03,Factory,P007,111,7,5,113,17,LOW
2026-06-25,F03,Factory,P007,113,3,1,115,17,LOW
2026-06-26,F03,Factory,P007,115,2,3,114,17,LOW
2026-06-27,F03,Factory,P007,114,10,0,124,17,LOW
2026-06-28,F03,Factory,P007,124,1,3,122,17,LOW
2026-06-29,F03,Factory,P007,122,13,11,124,17,LOW
2026-06-30,F03,Factory,P007,124,6,0,130,17,LOW
2026-06-01,F03,Factory,P008,98,0,7,91,21,LOW
2026-06-02,F03,Factory,P008,91,4,0,95,21,LOW
2026-06-03,F03,Factory,P008,95,9,4,100,21,LOW
2026-06-04,F03,Factory,P008,100,4,4,100,21,LOW
2026-06-05,F03,Factory,P008,100,2,9,93,21,LOW
2026-06-06,F03,Factory,P008,93,8,1,100,21,LOW
2026-06-07,F03,Factory,P008,100,8,1,107,21,LOW
2026-06-08,F03,Factory,P008,107,5,7,105,21,LOW
2026-06-09,F03,Factory,P008,105,0,7,98,21,LOW
2026-06-10,F03,Factory,P008,98,2,6,94,21,LOW
2026-06-11,F03,Factory,P008,94,5,0,99,21,LOW
2026-06-12,F03,Factory,P008,99,9,2,106,21,LOW
2026-06-13,F03,Factory,P008,106,12,8,110,21,LOW
2026-06-14,F03,Factory,P008,110,2,6,106,21,LOW
2026-06-15,F03,Factory,P008,106,4,6,104,21,LOW
2026-06-16,F03,Factory,P008,104,7,2,109,21,LOW
2026-06-17,F03,Factory,P008,109,8,2,115,21,LOW
2026-06-18,F03,Factory,P008,115,12,10,117,21,LOW
2026-06-19,F03,Factory,P008,117,2,8,111,21,LOW
2026-06-20,F03,Factory,P008,111,12,1,122,21,LOW
2026-06-21,F03,Factory,P008,122,11,11,122,21,LOW
2026-06-22,F03,Factory,P008,122,3,6,119,21,LOW
2026-06-23,F03,Factory,P008,119,11,3,127,21,LOW
2026-06-24,F03,Factory,P008,127,3,4,126,21,LOW
2026-06-25,F03,Factory,P008,126,5,8,123,21,LOW
2026-06-26,F03,Factory,P008,123,5,4,124,21,LOW
2026-06-27,F03,Factory,P008,124,14,6,132,21,LOW
2026-06-28,F03,Factory,P008,132,14,9,137,21,LOW
2026-06-29,F03,Factory,P008,137,15,2,150,21,LOW
2026-06-30,F03,Factory,P008,150,16,14,152,21,LOW
2026-06-01,F03,Factory,P009,227,1,7,221,49,LOW
2026-06-02,F03,Factory,P009,221,11,9,223,49,LOW
2026-06-03,F03,Factory,P009,223,21,15,229,49,LOW
2026-06-04,F03,Factory,P009,229,5,13,221,49,LOW
2026-06-05,F03,Factory,P009,221,26,9,238,49,LOW
2026-06-06,F03,Factory,P009,238,26,14,250,49,LOW
2026-06-07,F03,Factory,P009,250,28,22,256,49,LOW
2026-06-08,F03,Factory,P009,256,0,20,236,49,LOW
2026-06-09,F03,Factory,P009,236,5,18,223,49,LOW
2026-06-10,F03,Factory,P009,223,21,5,239,49,LOW
2026-06-11,F03,Factory,P009,239,1,9,231,49,LOW
2026-06-12,F03,Factory,P009,231,8,12,227,49,LOW
2026-06-13,F03,Factory,P009,227,2,0,229,49,LOW
2026-06-14,F03,Factory,P009,229,12,16,225,49,LOW
2026-06-15,F03,Factory,P009,225,8,7,226,49,LOW
2026-06-16,F03,Factory,P009,226,4,6,224,49,LOW
2026-06-17,F03,Factory,P009,224,8,5,227,49,LOW
2026-06-18,F03,Factory,P009,227,9,6,230,49,LOW
2026-06-19,F03,Factory,P009,230,19,7,242,49,LOW
2026-06-20,F03,Factory,P009,242,22,14,250,49,LOW
2026-06-21,F03,Factory,P009,250,19,14,255,49,LOW
2026-06-22,F03,Factory,P009,255,28,6,277,49,LOW
2026-06-23,F03,Factory,P009,277,33,5,305,49,LOW
2026-06-24,F03,Factory,P009,305,5,24,286,49,LOW
2026-06-25,F03,Factory,P009,286,31,2,315,49,LOW
2026-06-26,F03,Factory,P009,315,23,15,323,49,LOW
2026-06-27,F03,Factory,P009,323,8,16,315,49,LOW
2026-06-28,F03,Factory,P009,315,26,17,324,49,LOW
2026-06-29,F03,Factory,P009,324,20,28,316,49,LOW
2026-06-30,F03,Factory,P009,316,8,19,305,49,LOW
2026-06-01,F03,Factory,P010,131,5,12,124,28,LOW
2026-06-02,F03,Factory,P010,124,3,10,117,28,LOW
2026-06-03,F03,Factory,P010,117,8,2,123,28,LOW
2026-06-04,F03,Factory,P010,123,11,2,132,28,LOW
2026-06-05,F03,Factory,P010,132,4,4,132,28,LOW
2026-06-06,F03,Factory,P010,132,10,5,137,28,LOW
2026-06-07,F03,Factory,P010,137,9,7,139,28,LOW
2026-06-08,F03,Factory,P010,139,3,3,139,28,LOW
2026-06-09,F03,Factory,P010,139,5,2,142,28,LOW
2026-06-10,F03,Factory,P010,142,15,5,152,28,LOW
2026-06-11,F03,Factory,P010,152,7,10,149,28,LOW
2026-06-12,F03,Factory,P010,149,14,9,154,28,LOW
2026-06-13,F03,Factory,P010,154,10,14,150,28,LOW
2026-06-14,F03,Factory,P010,150,16,3,163,28,LOW
2026-06-15,F03,Factory,P010,163,3,6,160,28,LOW
2026-06-16,F03,Factory,P010,160,16,15,161,28,LOW
2026-06-17,F03,Factory,P010,161,14,11,164,28,LOW
2026-06-18,F03,Factory,P010,164,4,9,159,28,LOW
2026-06-19,F03,Factory,P010,159,3,8,154,28,LOW
2026-06-20,F03,Factory,P010,154,3,1,156,28,LOW
2026-06-21,F03,Factory,P010,156,18,13,161,28,LOW
2026-06-22,F03,Factory,P010,161,13,10,164,28,LOW
2026-06-23,F03,Factory,P010,164,4,9,159,28,LOW
2026-06-24,F03,Factory,P010,159,14,8,165,28,LOW
2026-06-25,F03,Factory,P010,165,5,6,164,28,LOW
2026-06-26,F03,Factory,P010,164,16,4,176,28,LOW
2026-06-27,F03,Factory,P010,176,21,12,185,28,LOW
2026-06-28,F03,Factory,P010,185,20,9,196,28,LOW
2026-06-29,F03,Factory,P010,196,5,0,201,28,LOW
2026-06-30,F03,Factory,P010,201,13,7,207,28,LOW
2026-06-01,F03,Factory,P011,125,1,11,115,27,LOW
2026-06-02,F03,Factory,P011,115,13,4,124,27,LOW
2026-06-03,F03,Factory,P011,124,10,4,130,27,LOW
2026-06-04,F03,Factory,P011,130,7,8,129,27,LOW
2026-06-05,F03,Factory,P011,129,6,9,126,27,LOW
2026-06-06,F03,Factory,P011,126,2,8,120,27,LOW
2026-06-07,F03,Factory,P011,120,14,10,124,27,LOW
2026-06-08,F03,Factory,P011,124,0,1,123,27,LOW
2026-06-09,F03,Factory,P011,123,9,11,121,27,LOW
2026-06-10,F03,Factory,P011,121,12,10,123,27,LOW
2026-06-11,F03,Factory,P011,123,2,6,119,27,LOW
2026-06-12,F03,Factory,P011,119,10,6,123,27,LOW
2026-06-13,F03,Factory,P011,123,11,2,132,27,LOW
2026-06-14,F03,Factory,P011,132,7,5,134,27,LOW
2026-06-15,F03,Factory,P011,134,15,2,147,27,LOW
2026-06-16,F03,Factory,P011,147,5,0,152,27,LOW
2026-06-17,F03,Factory,P011,152,2,14,140,27,LOW
2026-06-18,F03,Factory,P011,140,14,3,151,27,LOW
2026-06-19,F03,Factory,P011,151,12,8,155,27,LOW
2026-06-20,F03,Factory,P011,155,17,4,168,27,LOW
2026-06-21,F03,Factory,P011,168,20,5,183,27,LOW
2026-06-22,F03,Factory,P011,183,15,7,191,27,LOW
2026-06-23,F03,Factory,P011,191,15,6,200,27,LOW
2026-06-24,F03,Factory,P011,200,21,12,209,27,LOW
2026-06-25,F03,Factory,P011,209,7,19,197,27,LOW
2026-06-26,F03,Factory,P011,197,17,8,206,27,LOW
2026-06-27,F03,Factory,P011,206,3,19,190,27,LOW
2026-06-28,F03,Factory,P011,190,17,12,195,27,LOW
2026-06-29,F03,Factory,P011,195,19,11,203,27,LOW
2026-06-30,F03,Factory,P011,203,5,4,204,27,LOW
2026-06-01,F03,Factory,P012,105,1,0,106,23,LOW
2026-06-02,F03,Factory,P012,106,9,8,107,23,LOW
2026-06-03,F03,Factory,P012,107,2,5,104,23,LOW
2026-06-04,F03,Factory,P012,104,1,4,101,23,LOW
2026-06-05,F03,Factory,P012,101,9,8,102,23,LOW
2026-06-06,F03,Factory,P012,102,11,3,110,23,LOW
2026-06-07,F03,Factory,P012,110,12,8,114,23,LOW
2026-06-08,F03,Factory,P012,114,4,3,115,23,LOW
2026-06-09,F03,Factory,P012,115,1,10,106,23,LOW
2026-06-10,F03,Factory,P012,106,2,2,106,23,LOW
2026-06-11,F03,Factory,P012,106,5,1,110,23,LOW
2026-06-12,F03,Factory,P012,110,10,7,113,23,LOW
2026-06-13,F03,Factory,P012,113,2,1,114,23,LOW
2026-06-14,F03,Factory,P012,114,0,10,104,23,LOW
2026-06-15,F03,Factory,P012,104,5,6,103,23,LOW
2026-06-16,F03,Factory,P012,103,1,2,102,23,LOW
2026-06-17,F03,Factory,P012,102,6,2,106,23,LOW
2026-06-18,F03,Factory,P012,106,7,9,104,23,LOW
2026-06-19,F03,Factory,P012,104,3,6,101,23,LOW
2026-06-20,F03,Factory,P012,101,10,8,103,23,LOW
2026-06-21,F03,Factory,P012,103,0,1,102,23,LOW
2026-06-22,F03,Factory,P012,102,11,9,104,23,LOW
2026-06-23,F03,Factory,P012,104,4,5,103,23,LOW
2026-06-24,F03,Factory,P012,103,6,6,103,23,LOW
2026-06-25,F03,Factory,P012,103,9,3,109,23,LOW
2026-06-26,F03,Factory,P012,109,11,0,120,23,LOW
2026-06-27,F03,Factory,P012,120,0,11,109,23,LOW
2026-06-28,F03,Factory,P012,109,2,9,102,23,LOW
2026-06-29,F03,Factory,P012,102,3,3,102,23,LOW
2026-06-30,F03,Factory,P012,102,0,9,93,23,LOW
2026-06-01,F03,Factory,P013,266,11,4,273,58,LOW
2026-06-02,F03,Factory,P013,273,16,4,285,58,LOW
2026-06-03,F03,Factory,P013,285,27,2,310,58,LOW
2026-06-04,F03,Factory,P013,310,18,12,316,58,LOW
2026-06-05,F03,Factory,P013,316,1,1,316,58,LOW
2026-06-06,F03,Factory,P013,316,20,12,324,58,LOW
2026-06-07,F03,Factory,P013,324,5,4,325,58,LOW
2026-06-08,F03,Factory,P013,325,32,23,334,58,LOW
2026-06-09,F03,Factory,P013,334,24,27,331,58,LOW
2026-06-10,F03,Factory,P013,331,2,22,311,58,LOW
2026-06-11,F03,Factory,P013,311,28,6,333,58,LOW
2026-06-12,F03,Factory,P013,333,21,25,329,58,LOW
2026-06-13,F03,Factory,P013,329,24,7,346,58,LOW
